myhome_id,myhome_name,myhome_sub,ss_id,ss_name,ss_sub,score,method
"21981","მუხრან მაჭავარიანის ქ.","ლისის მიმდებარედ","1531","მუხრან მაჭავარიანის ქ.","საბურთალო",100,District
"9384","მგელაძე ა. ქ.","ლილო","1427","ა.მგელაძის ქ.","ლილო",94,SubDistrict
"966","მგალობლიშვილი სოფრომის ქ.","ვეძისი","141","მგალობლიშვილის ქ.","ვეძისი",100,SubDistrict
"22007","სოფრომ მგალობლიშვილის ქ.","საბურთალო","141","მგალობლიშვილის ქ.","ვეძისი",100,District
"8116","მდივანი მ. ქ.","ლილო","1503","მ.მდივნის ქ.","სამგორი",93,District
"7800","მე-10 ქ.","დიდი დიღომი","1259","დავარის ქ.","დიდი დიღომი",100,Geospatial
"7801","მე-11 ქ.","დიდი დიღომი","1259","დავარის ქ.","დიდი დიღომი",100,Geospatial
"7799","მე-9 ქ.","დიდი დიღომი","1259","დავარის ქ.","დიდი დიღომი",100,Geospatial
"975","მესხეთის ქ","ისანი","238","მესხეთის ქ.","ისანი",100,SubDistrict
"967","მეგრელაძის ქ","საბურთალო","86","მეგრელაძის ქ.","საბურთალო",100,SubDistrict
"974","მერჩულის ქ.","ორთაჭალა","313","მერჩულეს ქ.","ორთაჭალა",92,SubDistrict
"994","მეუნარგიას ქ","ჩუღურეთი","504","მეუნარგიას ქ.","ჩუღურეთი",100,SubDistrict
"971","მეველეს ჩიხი","ნავთლუღი","279","მეველის ქ.","ნავთლუღი",91,SubDistrict
"997","მეფრინველეთა ქ.","ლილო","253","მეფრინველეობის ქ.","ლილო",83,SubDistrict
"996","მეუნარგიას ჩიხი","ჩუღურეთი","504","მეუნარგიას ქ.","ჩუღურეთი",100,SubDistrict
"8562","მელქაძე მ. ქ.","ორთაჭალა","1534","მელქაძის ქ.","ორთაჭალა",80,SubDistrict
"977","კ. მესხის ქ.","მთაწმინდა","1006","ს.მესხის ქ.","მთაწმინდა",100,SubDistrict
"4736","მ. მესხის ქ.","სოფ. დიღომი","497","მ.მესხის ქ.","ნაძალადევი",100,Global
"2767","4000 მესხის ქ.","დიდი დიღომი","1404","4000 მესხის ქ.","დიდი დიღომი",100,SubDistrict
"3290","მირიან მეფის ქ.","დიდი დიღომი","1137","მირიან მეფის ქ.","დიდი დიღომი",100,SubDistrict
"3684","მელაანის I შეს.","ისანი","237","მელაანის ქ.","ისანი",100,SubDistrict
"970","მეველეს შესახვევი","ნავთლუღი","279","მეველის ქ.","ნავთლუღი",91,SubDistrict
"976","მესხეთის შესახვევი","ისანი","238","მესხეთის ქ.","ისანი",100,SubDistrict
"983","მესხი მიხეილის ქ","ნაძალადევი","497","მ.მესხის ქ.","ნაძალადევი",80,SubDistrict
"4502","კ. მელქაძის ქ.","დიღომი 1-9","1534","მელქაძის ქ.","ორთაჭალა",100,Global
"6153","მეგობრობის I შეს.","ვარკეთილი","391","მეგობრობის ქ.","გლდანი",100,Global
"7631","ფარნავაზ მეფის ქ.","ტაბახმელა","59","ფარნავაზ მეფის გამზ.","დიდი დიღომი",100,Global
"8012","ფარნავაზ მეფის ქ.","ავჭალა","1361","ფარნავაზ მეფის ქ.","ავჭალა",100,SubDistrict
"968","მეგრელაძის შესახვევი","საბურთალო","87","მეგრელაძის შეს.","საბურთალო",100,SubDistrict
"995","მეუნარგიას შესახვევი","ჩუღურეთი","504","მეუნარგიას ქ.","ჩუღურეთი",100,SubDistrict
"990","მესხიშვილის შესახვევი","ავლაბარი","862","მესხიშვილის ქ.","ავლაბარი",100,SubDistrict
"5015","მელიქ-სურხავის ქ.","დიდი დიღომი","1176","მელიქ-სურხავის ქ.","დიდი დიღომი",100,SubDistrict
